Choix 1 TD (nom groupe)	Choix 1 TD (id groupe)	Choix 2 TD (nom groupe)	Choix 2 TD (id groupe)	Choix 3 TD (nom groupe)	Choix 3 TD (id groupe)	Choix 4 TD (nom groupe)	Choix 4 TD (id groupe)	Affectation	ch1 no aff	hash
Lu13001	504	Lu10301	503	Je13001	528	Me18001	825	504		-0,446203176184603
Lu13001	504	Ve08151	532	Me08151	516	Je15301	529	504		-0,438399850331871
Je15301	529	Me15301	522	Ve08151	532	Ve13001	535	529		0,033396492026639
Me15301	522	Me10301	518	Je08151	524	Ve08151	532	522		-0,999289143706028
Me08151	516	Me10301	518	Me13001	520	Me15301	522	516		-0,42225707589256
Me08151	516	Me13001	520	Je08151	524	Me15301	522	516		0,950349385225651
Je08151	524	Me15301	522	Me10301	518	Ve08151	532	524		-0,515979667082344
Je08151	524	Me15301	522	Me10301	518	Ve08151	532	524		-0,83786626329392
Me13001	520	Je10301	526	Me15301	522	Ve10301	533	520		0,147538774714675
Ve10301	533	Me15301	522	Ve13001	535	Ve15301	886	535		-0,237859340651758
Je08151	524	Je18001	531	Me18001	825	Me15301	522	524		0,582608378188521
Ve10301	533	Me15301	522	Je13001	528	Lu10301	503	533		0,999401547572554
Me10301	518	Je15301	529	Me15301	522	Me18001	825	529		-0,225778574735931
Je13001	528	Je15301	529	Je18001	531	Me15301	522	529		-0,264656000738715
Je10301	526	Je08151	524	Me15301	522	Lu10301	503	524		0,878764176340376
Me10301	518	Me13001	520	Me15301	522	Me08151	516	518		0,997333601821619
Me08151	516	Me10301	518	Me13001	520	Me15301	522	516		-0,884825511077681
Je15301	529	Me13001	520	Me15301	522	Me08151	516	529		0,011276203185261
Me08151	516	Ve10301	533	Ve08151	532	Me15301	522	516		0,752248769978668
Me10301	518	Me08151	516	Me13001	520	Me15301	522	516		-0,578659661078264
Ve13001	535	Ve15301	886	Me15301	522	Me08151	516	535		0,199833410557851
Me15301	522	Me08151	516	Me10301	518	Me13001	520	522		0,264452508399283
Je15301	529	Ve13001	535	Me15301	522	Je08151	524	529		0,975188357425135
Me10301	518	Lu10301	503	Me15301	522	Me18001	825	518		-0,290138266781585
Me10301	518	Me13001	520	Me15301	522	Je15301	529	518		-0,953066550467356
Lu10301	503	Je08151	524	Lu08151	502	Me15301	522	503		-0,944741321640993
Me08151	516	Me10301	518	Me13001	520	Me15301	522	516		0,731559649186434
Ve10301	533	Me15301	522	Je10301	526	Ve15301	886	533		-0,810378609708666
Je10301	526	Me15301	522	Je15301	529	Lu10301	503	526		0,29830976392584
Je15301	529	Me15301	522	Ve10301	533	Ve08151	532	529		0,195438153395491
Je13001	528	Ve10301	533	Me13001	520	Me15301	522	528		-0,999799906892428
Me15301	522	Je08151	524	Je18001	531	Ve08151	532	522		0,002153716448931
Me15301	522	Lu10301	503	Je10301	526	Me08151	516	522		-0,564231401382297
Me13001	520	Me15301	522	Me10301	518	Me08151	516	520		-0,930938873048412
Me13001	520	Me15301	522	Je10301	526	Ve10301	533	520		-0,10782917045196
Je08151	524	Je10301	526	Me13001	520	Me15301	522	524		0,418019998706697
Me10301	518	Me15301	522	Ve08151	532	Je15301	529	532		0,578782578524469
Ve10301	533	Je13001	528	Je15301	529	Me15301	522	533		-0,519609180244989
Me08151	516	Lu10301	503	Me13001	520	Me15301	522	516		-0,453972723672942
Me08151	516	Me15301	522	Me10301	518	Me13001	520	516		-0,208911087240956
Me13001	520	Me15301	522	Je13001	528	Me18001	825	520		0,401762985173987
Me15301	522	Me10301	518	Je08151	524	Je15301	529	522		0,977051878740818
Me10301	518	Je08151	524	Ve15301	886	Me15301	522	886		0,311229546375823
Me10301	518	Me13001	520	Me15301	522	Me18001	825	518		-0,982317738984622
Me10301	518	Me13001	520	Je13001	528	Me15301	522	518		-0,024187187074352
Me10301	518	Me15301	522	Me13001	520	Je13001	528	518		0,876569742363577
Me10301	518	Me15301	522	Me18001	825	Je18001	531	531		0,160759621523257
Je13001	528	Je10301	526	Me15301	522	Me13001	520	528		0,273239325334618
Je13001	528	Me10301	518	Je15301	529	Me15301	522	528		-0,984774145204154
Me15301	522	Me13001	520	Me10301	518	Je08151	524	522		0,055294340468052
Je13001	528	Je10301	526	Me15301	522	Me08151	516	528		0,725517114153812
Me10301	518	Me13001	520	Me15301	522	Me18001	825	518		0,930986919260076
Me13001	520	Je10301	526	Me15301	522	Ve10301	533	520		0,998720325766238
Ve10301	533	Ve13001	535	Me15301	522	Je08151	524	535		-0,76959307391302
Me15301	522	Me10301	518	Me18001	825	Je18001	531	522		-0,648871193540547
Me10301	518	Me08151	516	Me13001	520	Me15301	522	516		-0,332108436057828
Me10301	518	Me13001	520	Me15301	522	Je08151	524	518		0,972077882099523
Je13001	528	Je15301	529	Me15301	522	Me10301	518	529		-0,589438622130867
Me08151	516	Ve13001	535	Je18001	531	Me15301	522	516		0,534524981848606
Je10301	526	Me10301	518	Me15301	522	Je13001	528	526		0,872231264693681
Ve13001	535	Je15301	529	Me18001	825	Me15301	522	535		-0,361135747466749
Me15301	522	Lu10301	503	Ve08151	532	Ve10301	533	522		0,80494624364904
Me13001	520	Me10301	518	Me15301	522	Je13001	528	520		-0,596880196190877
Me10301	518	Me13001	520	Me15301	522	Ve10301	533	518		0,769612321777516
Me15301	522	Me18001	825	Me13001	520	Je15301	529	522		-0,59320029379656
Me10301	518	Me13001	520	Me08151	516	Me15301	522	518		-0,315473634563092
Me15301	522	Lu10301	503	Je10301	526	Je15301	529	522		0,340557718095082
Me13001	520	Me15301	522	Me10301	518	Me18001	825	520		0,91904931269099
Me13001	520	Me15301	522	Me10301	518	Me08151	516	520		-0,874359164758221
Je15301	529	Me15301	522	Me18001	825	Je18001	531	529		-0,72244497396566
Me15301	522	Me18001	825	Ve10301	533	Lu10301	503	522		0,947810534271434
Je10301	526	Me13001	520	Me15301	522	Je15301	529	526		0,596856010189341
Me08151	516	Me15301	522	Me13001	520	Ve10301	533	516		-0,713242023064823
Me15301	522	Je18001	531	Ve08151	532	Je08151	524	522		0,164964394300612
Me13001	520	Me10301	518	Me08151	516	Me15301	522	520		-0,825677209553432
Me08151	516	Me15301	522	Je13001	528	Me10301	518	516		-0,995910038169821
Je08151	524	Me08151	516	Me15301	522	Je18001	531	524		-0,788908397323334
Je10301	526	Lu08151	502	Me10301	518	Me15301	522	502		-0,980687010474505
Me13001	520	Me15301	522	Me18001	825	Ve08151	532	825		0,913846508909181
Me10301	518	Me13001	520	Me15301	522	Me18001	825	518		-0,893070257725201
Me13001	520	Je08151	524	Je10301	526	Je13001	528	524		0,891085039146621
Je08151	524	Me10301	518	Ve08151	532	Me13001	520	524		-0,530806854170412
Me13001	520	Je13001	528	Lu10301	503	Je18001	531	520		0,864042867403765
Ve13001	535	Je15301	529	Je08151	524	Me13001	520	535		-0,426480784551101
Ve13001	535	Je15301	529	Je08151	524	Me13001	520	535		-0,78648042728897
Me13001	520	Me10301	518	Me08151	516	Je15301	529	520		0,825615395756545
Me10301	518	Me13001	520	Je08151	524	Ve08151	532	524		0,863345440689473
Me13001	520	Je13001	528	Ve08151	532	Je08151	524	520		0,24307575634737
Lu10301	503	Je13001	528	Me13001	520	Ve13001	535	503		-0,638490023192192
Me13001	520	Me08151	516	Je10301	526	Lu10301	503	520		-0,628354482972982
Me10301	518	Me13001	520	Je10301	526	Ve10301	533	518		-0,268919082777935
Me13001	520	Ve13001	535	Ve08151	532	Je13001	528	535		0,978954348575271
Me13001	520	Je08151	524	Me08151	516	Lu10301	503	524		0,906464365842189
Me13001	520	Je08151	524	Me08151	516	Lu10301	503	520		0,953075676565285
Je15301	529	Me13001	520	Je08151	524	Je13001	528	529		0,433926966086294
Je15301	529	Me13001	520	Je08151	524	Je13001	528	529		0,450022856833889
Me13001	520	Je15301	529	Ve10301	533	Ve15301	886	520		-0,160867757940453
Je10301	526	Je13001	528	Ve08151	532	Me13001	520	526		-0,373598643632158
Me10301	518	Me13001	520	Je10301	526	Je13001	528	518		-0,285522353109588
Je13001	528	Me10301	518	Me13001	520	Ve13001	535	528		-0,208576031739131
Me13001	520	Je10301	526	Je08151	524	Je13001	528	524		-0,658495343257767
Ve10301	533	Ve08151	532	Ve13001	535	Me13001	520	532		0,508429331161098
Lu08151	502	Me10301	518	Me13001	520	Ve13001	535	502		-0,344628476803644
Ve10301	533	Je13001	528	Ve13001	535	Me13001	520	535		0,694293622818022
Ve10301	533	Je13001	528	Ve13001	535	Me13001	520	535		-0,982419180411022
Me08151	516	Me10301	518	Ve10301	533	Me13001	520	516		-0,986995729299578
Me08151	516	Ve13001	535	Me13001	520	Lu10301	503	516		-0,934166955711375
Me13001	520	Je13001	528	Ve13001	535	Ve08151	532	535		-0,575145056744839
Me13001	520	Lu10301	503	Ve08151	532	Je13001	528	520		-0,833151798798501
Lu08151	502	Me13001	520	Me08151	516	Me10301	518	502		-0,837701674571576
Me10301	518	Me13001	520	Je10301	526	Je13001	528	518		0,277317953712799
Lu10301	503	Me10301	518	Je10301	526	Me13001	520	503		0,910303915456726
Me10301	518	Me13001	520	Me08151	516	Me18001	825	518		0,438210188570171
Je15301	529	Lu10301	503	Me13001	520	Lu08151	502	529		0,984011663997002
Me13001	520	Me10301	518	Je13001	528	Je10301	526	520		0,976957818011318
Me10301	518	Me13001	520	Me18001	825	Me08151	516	825		0,365036872091976
Me13001	520	Je13001	528	Je18001	531	Je15301	529	520		0,369599653383703
Je13001	528	Lu08151	502	Me13001	520	Me08151	516	502		0,917512802236985
Je13001	528	Me13001	520	Me08151	516	Je08151	524	528		0,015458082878517
Me13001	520	Ve15301	886	Me08151	516	Ve08151	532	886		-0,999881411393254
Lu10301	503	Me10301	518	Je15301	529	Me13001	520	503		-0,230471368136399
Je13001	528	Me13001	520	Ve10301	533	Je10301	526	528		0,160838006114981
Me13001	520	Je15301	529	Lu10301	503	Je13001	528	520		0,697452009074572
Me10301	518	Me13001	520	Ve15301	886	Ve08151	532	886		0,019855263030413
Me13001	520	Je13001	528	Ve10301	533	Ve08151	532	520		-0,538668494012538
Je08151	524	Me13001	520	Je13001	528	Lu08151	502	524		-0,260121346265395
Me13001	520	Me08151	516	Je15301	529	Je08151	524	520		-0,285580131602103
Je15301	529	Ve10301	533	Me13001	520	Me10301	518	529		0,716409476294978
Je13001	528	Lu10301	503	Me13001	520	Ve08151	532	528		0,504429193741999
Je13001	528	Je10301	526	Lu10301	503	Me13001	520	528		0,54600376440554
Ve10301	533	Je08151	524	Lu08151	502	Me13001	520	524		0,93568307449057
Me13001	520	Ve10301	533	Je15301	529	Ve08151	532	520		0,549351680041699
Ve13001	535	Me13001	520	Je15301	529	Je13001	528	535		0,975175009134627
Me13001	520	Je15301	529	Ve10301	533	Me18001	825	520		-0,80525020137149
Ve13001	535	Je13001	528	Me13001	520	Lu08151	502	535		0,445781350141006
Ve13001	535	Je13001	528	Me13001	520	Lu08151	502	535		0,992015565064659
Ve08151	532	Je08151	524	Lu08151	502	Me13001	520	532		-0,783644296381854
Me13001	520	Je18001	531	Ve10301	533	Je10301	526	531		0,377446871651864
Je13001	528	Lu10301	503	Ve13001	535	Me13001	520	535		0,993089454225891
Me13001	520	Me18001	825	Ve13001	535	Ve15301	886	825		0,823077252523129
Je10301	526	Me13001	520	Ve10301	533	Je18001	531	526		-0,191152804978311
Me13001	520	Je10301	526	Je15301	529	Me10301	518	520		-0,999702731624632
Ve08151	532	Je13001	528	Me13001	520	Ve13001	535	532		-0,406254721173025
Me10301	518	Me08151	516	Je10301	526	Me13001	520	516		0,904649854663084
Lu10301	503	Me13001	520	Ve08151	532	Ve10301	533	503		-0,406034351758669
Ve10301	533	Me13001	520	Lu10301	503	Me10301	518	533		0,990306378424765
Ve13001	535	Ve10301	533	Me13001	520	Lu10301	503	535		0,704075390115369
Ve13001	535	Je13001	528	Me13001	520	Me10301	518	535		0,908482656431069
Me10301	518	Me08151	516	Je13001	528	Je15301	529	516		0,835550809488745
Me10301	518	Je10301	526	Lu10301	503	Je13001	528	518		-0,402121812833516
Me10301	518	Ve10301	533	Ve08151	532	Me08151	516	532		0,972120307964284
Lu08151	502	Je08151	524	Je18001	531	Me10301	518	502		-0,997036197597517
Ve10301	533	Me10301	518	Je08151	524	Je18001	531	531		0,703832057832005
Lu10301	503	Me10301	518	Je08151	524	Ve08151	532	503		-0,988402780998123
Je13001	528	Me10301	518	Je15301	529	Je10301	526	528		0,980606541580675
Je13001	528	Me10301	518	Je15301	529	Lu08151	502	528		-0,46197527371479
Lu10301	503	Me10301	518	Je15301	529	Lu08151	502	503		0,995480956296393
Me10301	518	Je08151	524	Ve08151	532	Ve10301	533	524		0,571566558400602
Je18001	531	Me10301	518	Je08151	524	Me08151	516	531		0,962078387118356
Me08151	516	Me10301	518	Je15301	529	Ve13001	535	516		0,401983809500244
Ve13001	535	Ve08151	532	Ve10301	533	Me10301	518	535		-0,904534205692631
Je08151	524	Je10301	526	Me08151	516	Me10301	518	524		0,737626678570405
Je08151	524	Je10301	526	Me08151	516	Me10301	518	524		0,861258112206255
Ve10301	533	Me10301	518	Me08151	516	Ve08151	532	533		0,538677774328308
Lu10301	503	Me10301	518	Je10301	526	Ve10301	533	503		-0,99980470179812
Me10301	518	Je10301	526	Me18001	825	Ve10301	533	825		0,264782898671573
Me10301	518	Je10301	526	Ve15301	886	Me18001	825	886		-0,888901065094097
Me10301	518	Me08151	516	Lu10301	503	Ve10301	533	516		0,983163835319877
Lu10301	503	Je08151	524	Me10301	518	Ve15301	886	503		-0,763969413766786
Lu10301	503	Me10301	518	Lu08151	502	Me08151	516	503		0,967756475258262
Je10301	526	Je15301	529	Me10301	518	Ve08151	532	529		0,033456747042486
Me10301	518	Ve08151	532	Lu08151	502	Je08151	524	532		-0,589730795626652
Lu10301	503	Je10301	526	Me10301	518	Lu08151	502	503		0,336249128134361
Me10301	518	Me08151	516	Lu08151	502	Ve08151	532	516		-0,489407148306601
Je08151	524	Me10301	518	Ve08151	532	Ve10301	533	524		-0,002425014917409
Me10301	518	Je13001	528	Lu08151	502	Je10301	526	518		0,068333090406978
Je13001	528	Je15301	529	Me10301	518	Je18001	531	529		-0,992074892447333
Me08151	516	Me10301	518	Ve08151	532	Lu10301	503	516		-0,273036338554082
Me10301	518	Ve10301	533	Ve13001	535	Ve08151	532	535		0,628284130071395
Ve08151	532	Je08151	524	Me10301	518	Ve13001	535	532		0,169597485739009
Ve10301	533	Me10301	518	Ve08151	532	Me08151	516	533		-0,534805194847464
Lu08151	502	Je13001	528	Me08151	516	Me10301	518	502		-0,523567175946032
Je10301	526	Me10301	518	Je13001	528	Je15301	529	526		-0,999448129087355
Je13001	528	Je15301	529	Me08151	516	Me10301	518	529		0,634811161417541
Je10301	526	Je15301	529	Me10301	518	Me18001	825	529		-0,906578897327296
Ve10301	533	Lu10301	503	Je15301	529	Me10301	518	533		0,938800684897612
Ve10301	533	Lu10301	503	Me10301	518	Lu08151	502	533		-0,353121471631118
Me08151	516	Je10301	526	Me10301	518	Ve13001	535	516		0,767106298809751
Je10301	526	Me10301	518	Je08151	524	Me08151	516	524		-0,07722114228655
Lu08151	502	Je08151	524	Me10301	518	Ve08151	532	502		-0,469354898829813
Lu08151	502	Je08151	524	Me10301	518	Ve08151	532	502		-0,722319906174172
Me10301	518	Me08151	516	Je10301	526	Ve08151	532	516		0,465707111873848
Je15301	529	Me10301	518	Me08151	516	Je10301	526	529		-0,957037864429823
Me10301	518	Ve08151	532	Je13001	528	Je15301	529	532		-0,377977187361196
Ve08151	532	Ve10301	533	Me10301	518	Je10301	526	532		0,828088827858803
Je13001	528	Me08151	516	Ve08151	532	Je18001	531	516		0,852096060339462
Lu08151	502	Me08151	516	Ve08151	532	Ve15301	886	502		-0,886977408285773
Lu10301	503	Je08151	524	Me08151	516	Ve10301	533	503		0,868042158029109
Je08151	524	Me08151	516	Me18001	825	Ve15301	886	524		0,369487611238008
Je15301	529	Ve10301	533	Je08151	524	Me08151	516	529		0,242958793608448
Je08151	524	Me08151	516	Me18001	825	Je18001	531	524		0,772314301100482
Ve10301	533	Je13001	528	Me08151	516	Je15301	529	533		0,973183748018599
Me08151	516	Ve13001	535	Ve08151	532	Ve10301	533	516		0,930773658402545
Je13001	528	Me08151	516	Lu10301	503	Je15301	529	528		0,973100475403553
Me08151	516	Ve10301	533	Ve13001	535	Je18001	531	516		0,950424401333082
Lu08151	502	Me08151	516	Me18001	825	Je08151	524	502		-0,381766537434305
Lu10301	503	Lu08151	502	Me08151	516	Ve10301	533	503		-0,995476275989905
Je08151	524	Me08151	516	Ve08151	532	Me18001	825	524		0,872113292032199
Je08151	524	Ve13001	535	Ve08151	532	Me08151	516	524		0,966709983929495
Me08151	516	Je08151	524	Lu08151	502	Ve13001	535	516		-0,929212528391555
Je10301	526	Ve08151	532	Me08151	516	Lu08151	502	532		0,610568554173097
Je13001	528	Je10301	526	Lu08151	502	Me08151	516	528		0,57526834837044
Ve08151	532	Me08151	516	Lu10301	503	Lu08151	502	532		-0,997949429337107
Je15301	529	Lu10301	503	Me08151	516	Ve08151	532	529		-0,545675415050411
Je15301	529	Me08151	516	Je08151	524	Ve08151	532	529		-0,465573727027583
Lu10301	503	Me08151	516	Je13001	528	Ve08151	532	503		0,861166187790075
Lu10301	503	Me08151	516	Je10301	526	Je08151	524	503		0,731518544376727
Ve13001	535	Lu10301	503	Je18001	531	Me08151	516	535		0,422229750564142
Je10301	526	Je08151	524	Ve13001	535	Lu08151	502	524		0,272698930495829
Je10301	526	Je18001	531	Je08151	524	Lu08151	502	531		-0,996983473147285
Je10301	526	Je18001	531	Je08151	524	Lu08151	502	531		0,028734181533705
Lu08151	502	Ve08151	532	Lu10301	503	Ve10301	533	502		-0,932610366662308
Lu10301	503	Je08151	524	Ve10301	533	Lu08151	502	503		-0,099235216352614
Je18001	531	Lu08151	502	Je15301	529	Ve10301	533	531		-0,737728438850452
Je10301	526	Ve08151	532	Je13001	528	Lu08151	502	532		0,95178274833314
Je15301	529	Je13001	528	Je10301	526	Lu08151	502	529		0,832935009685968
Je10301	526	Je18001	531	Lu08151	502	Ve08151	532	531		-0,687983720815776
Ve13001	535	Ve15301	886	Lu08151	502	Ve10301	533	535		-0,99944072920478
Ve08151	532	Lu08151	502	Je15301	529	Ve15301	886	532		0,80498201435424
Je08151	524	Lu08151	502	Ve08151	532	Ve10301	533	524		-0,413970088205611
Ve10301	533	Lu10301	503	Je13001	528	Je15301	529	533		0,951745751533884
Ve10301	533	Lu10301	503	Je13001	528	Je15301	529	533		0,319696623859406
Je18001	531	Me18001	825	Lu10301	503	Je10301	526	531		-0,500787518801394
Ve08151	532	Ve10301	533	Ve13001	535	Lu10301	503	532		-0,845119217307231
Je08151	524	Lu10301	503	Ve13001	535	Ve15301	886	524		0,957064082755407
Ve10301	533	Je15301	529	Lu10301	503	Je18001	531	533		-0,534499505024877
Je10301	526	Lu10301	503	Ve15301	886	Ve13001	535	886		0,913789770697015
Je13001	528	Ve10301	533	Ve08151	532	Lu10301	503	532		-0,200040160475997
Je10301	526	Lu10301	503	Je15301	529	Je13001	528	526		0,769843241598497
Je13001	528	Lu10301	503	Je18001	531	Je10301	526	531		0,229836715163597
Ve15301	886	Lu10301	503	Je08151	524	Je18001	531	886		0,972176826316223
Ve10301	533	Je15301	529	Je08151	524	Lu10301	503	524		0,068393238068404
Je10301	526	Je13001	528	Ve13001	535	Ve10301	533	526		0,430046331375652
Je15301	529	Ve13001	535	Ve15301	886	Ve10301	533	529		0,238998248128292
Ve10301	533	Ve13001	535	Je10301	526	Je13001	528	535		-0,260081603547006
Ve13001	535	Je10301	526	Je13001	528	Ve08151	532	535		-0,260354191996722
Je10301	526	Ve10301	533	Ve13001	535	Ve15301	886	526		-0,024688476304741
Ve08151	532	Ve10301	533	Ve13001	535	Ve15301	886	532		-0,978837303052391
Ve13001	535	Je13001	528	Je15301	529	Je18001	531	535		-0,688202455000327
Ve10301	533	Ve13001	535	Je15301	529	Je18001	531	535		-0,37352497503581
Ve10301	533	Ve13001	535	Je15301	529	Je18001	531	535		0,59304580802468
Ve10301	533	Ve08151	532	Ve13001	535	Ve15301	886	532		0,582559377301046
Ve15301	886	Ve13001	535	Ve10301	533	Ve08151	532	886		-0,306861141672291
Ve10301	533	Je13001	528	Ve13001	535	Je10301	526	535		-0,589179628863398
Ve10301	533	Ve13001	535	Ve08151	532	Ve15301	886	535		0,1519466630596
Je13001	528	Ve10301	533	Je15301	529	Ve13001	535	528		-0,285869008490385
Ve13001	535	Ve10301	533	Ve08151	532	Je15301	529	535		0,195792897207281
Ve10301	533	Ve13001	535	Je10301	526	Je15301	529	535		0,920844347065433
Ve10301	533	Ve13001	535	Je10301	526	Je15301	529	535		-0,772754540536181
Ve08151	532	Ve10301	533	Ve13001	535	Ve15301	886	532		-0,28133815398319
Ve15301	886	Je15301	529	Je13001	528	Ve13001	535	886		0,830503965420365
Je10301	526	Ve10301	533	Je13001	528	Ve13001	535	526		0,979815175910651
Ve10301	533	Ve15301	886	Je15301	529	Je08151	524	886		-0,83311845495428
Ve10301	533	Je10301	526	Je08151	524	Ve08151	532	524		-0,526972097491144
Ve10301	533	Ve08151	532	Je10301	526	Je08151	524	532		-0,887033086032671
Je13001	528	Je15301	529	Ve15301	886	Ve10301	533	886		-0,794481504282491
Je15301	529	Ve10301	533	Me18001	825	Ve15301	886	529		-0,924351705976543
Ve10301	533	Je10301	526	Ve08151	532	Je08151	524	533		-0,917404871093946
Ve10301	533	Je10301	526	Je08151	524	Ve08151	532	524		0,290033415499839
Ve10301	533	Ve08151	532	Je15301	529	Je10301	526	532		0,365092999796235
Ve10301	533	Je10301	526	Je08151	524	Ve08151	532	524		-0,704024753751809
Je15301	529	Ve10301	533	Je10301	526	Ve08151	532	529		-0,993638425751279
Je10301	526	Je15301	529	Ve08151	532	Je13001	528	529		-0,874593117968326
Je18001	531	Me18001	825	Ve08151	532	Je13001	528	531		-0,807636803555437
Je10301	526	Ve08151	532	Je13001	528	Ve15301	886	532		0,807619027658764
Je10301	526	Je13001	528	Je15301	529	Ve08151	532	526		-0,802475665771448
Je10301	526	Je13001	528	Je15301	529	Je18001	531	526		-0,617617011649024
Je13001	528	Je08151	524	Je15301	529	Je18001	531	524		-0,876439140632139
Je13001	528	Je15301	529	Je18001	531	Je10301	526	529		-0,671848339004059
Je10301	526	Je13001	528	Je15301	529	Je18001	531	526		0,25576025169284
Je15301	529	Je13001	528	Je10301	526	Je18001	531	529		0,589462972868577
Je15301	529	Je13001	528	Je10301	526	Je08151	524	529		0,998217402685858
Je10301	526	Je08151	524	Je15301	529	Je13001	528	524		-0,217176398649234
